walletAddress,points to give usdb,points to give weth
0x7f7835dfe1f050f48597380551d5d2ef792d50bf,0,0
0x7f78c188d73023faca481244b574c594c150682a,0,0
0x7f7d4d6d31549f2cc57a7383597f3574af29fe69,0,0
0x7f842e5728dfdb9ee42a5973ba8712e851baba51,0,0
0x7f91d6e0439aa0ed92f922c4b37b51feb1b33f9b,0,0
0x7fb4fd47cac4b474ec2cf036a3894ec499c1a055,0,0
0x7fb653f2f5a3ffa425f8e9a9efdff6778217ae26,0,0
0x7fc1973dac61904e7c7d69c00058216cce94c488,0,0
0x7fd422f05d954818817e1261a284773ca661a408,0,0
0x7fdecce3f7896afb456c9c906821cd1d1fbe8a2e,0,0
0x7fe1f988d67801907cbb4c5f6024af0f288fe7ae,0,0
0x7fec99a15e018395d55463d6e41c7daab4881dbb,0,0
0x7ff4843fb77b60f6c229ae8ca19bded2001d0f78,0,0
0x8002926e333bb4b75e8275589865b008209a795d,0,0
0x800557569ffd43618298a784486a8757342aea80,0,0
0x8008c76d9d9484b6af5d53b7426b1c84a63dbfe4,0,0
0x8018694720e33bcc9ff31225b9fd060accf18a4c,0,0
0x803cd409d7e959516b8821eba3f112bf5695ae22,0,0
0x80485c1015d21764ed8f204cc4d124cb7fd1940e,0,0
0x804debc8807aee993a727b37d81d7a379da59fe6,0,0
0x805bc2273d66d4ac2d46ad1dc49aacbdc508b067,0,0
0x8071283bf9322740c1c80a03258f5d684da31b93,0,0
0x8080ff1950a2c645c58744e73bb07dd75bf7e941,0,0
0x809ca906fb3fdd40fa2579de13dafc6045e4dba0,0,0
0x809e26e30bbd87d450bcfc21a7549049d6655aef,0,0
0x80a6c6848dff59dc333b2cb791b7856d303c0433,0,0
0x80ac53c1a394fa52fa22056dffee7a034e9112be,0,0
0x80b21c49b2cb7b3d8956e028a7776df7863f4538,0,0
0x80b4fde31fddf3d2fb67b012ff206517e7c36b00,0,0
0x80b5da500b832ae5fca7514079375cc70ddbd20e,0,0
0x80bcacd1bc191b6a22dfedf7cb363fe17eeced51,0,0
0x80c27bc18ff8b13489b697fb1e66fc39b7237fcc,0,0
0x80e2ec22c13cb47df24e4ec128cca6ae08baba95,0,0
0x81009f3114303ba0ca99aff6257c032d1cbd1e0a,0,0
0x8103e554a63ad7141e2b3e5cb0a44b98dee01bf9,0,0
0x810a9644be5b589ffe0df2a3ba8c3d2c91ebe42d,0,0
0x81162161234f9b67b50e82b876f159dd5ed78fbd,0,0
0x8117a1888cd0cbf5c294f3ff179c5d243ee573a5,0,0
0x811ee9b6df4b9ab16ca23ffd3fae00fad5726c68,0,0
0x814185bb33e787a638dfb27f551cf70333fb6412,0,0
0x8146c060f0d4446fad5549ab7b309a013880541b,0,0
0x815b6a9e13de7d98eae2b2a114115d346383d504,0,0
0x8163260bee568950866eb1df931eb1726ca300aa,0,0
0x81660a953e51c809805ef94cae966eb7f6c0280b,0,0
0x81670ba03ffddbca11146e3ff8933eb7bf1e1376,0,0
0x817a322d652ad609986c56eebd3375fb9f0462a2,0,0
0x817fb018a6bbfc39b774e9fe5bc17cb7931e98be,0,0
0x818b95a82a8ac16c3666abe55afb5a97129a3393,0,0
0x81967899ba09fb9351174a032593549be93c4400,0,0
0x819aad1dd83400d5288ae694f27911bd7ac8fcb2,0,0
0x81aa0250483708f2e4b65f5af3643ae453cb1d5a,0,0
0x81b68a80cecc85d1abfd0a815d3f7a2ffe860dcb,0,0
0x81bb2ca1f6e58f1033a174fb59a53f744b98b2b3,0,0
0x81bbdcd28e657c1459abf53dcf5974cbf6e4ad5e,0,0
0x81d4f89caebc836091f898e75ca89a2e88cad9e0,0,0
0x81dc8df14b7095e45e2885239a4711e81d6e2aa7,0,0
0x81e0c8f299a1a8bb076501f581d76fb715235546,0,0
0x81ebf134483d5580a4e7cf52b2798d22af1e9051,0,0
0x81f28c4cc3ed32209af88a2a8c0079516c45528c,0,0
0x81fbce17b09b3d0ba6d3e3330031b1c9917fa06b,0,0
0x81fe3f2a684c67eccff1a4975688dc769cd65de3,0,0
0x81feaca22eff17398169e893228047fc2cdb2d2a,0,0
0x820f8494a7ed3083d5763ab27d3fe1b97f44fe3e,0,0
0x8215526f719ee09346eef72a689f61ef3a28f287,0,0
0x822a8540d564108aa364a64efa34eaa34950c011,0,0
0x8233ac932a514267e36eca3843c6ba6eef45453a,0,0
0x8239b9166a414725c278b562fd354a6e8fba34d5,0,0
0x823bfa1ad836663d5092f27ab58620127347d01b,0,0
0x823c56ebb0e64d2ab1d758a134bf4f4705cf4fa7,0,0
0x824289d34d4dac6a8bd462af9da975f1a84b4bd3,0,0
0x824877ea01fbc2df1dd89c5492fa724ae3a8e8ae,0,0
0x825d3952ca923fca42e9241bc6b232beccb925e5,0,0
0x826121d2a47c9d6e71fd4fed082ceccc8a5381b1,0,0
0x8268005a389b7cb38ae64047c765ef2488636807,0,0
0x826e4e0d86d11387484f97a1ffe8c16cc9918662,0,0
0x8270b9d82faa63eb6fbcb09b7a24b59aa09e1a51,0,0
0x8274d100083f704d8ea610bc4a41c085769c3458,0,0
0x828673294311ceca36f84fc97786e9aded8f17ff,0,0
0x8286b3cf17ff234f09960ed1853ae80969107ab4,0,0
0x828a5457b8773e65f54632ee47eca18b9885d98c,0,0
0x828c3e780844673a9c142168120709ab67df2e08,0,0
0x829391415024b6f83319a0be9b3249581fb0ef1d,0,0
0x82979f5db04a6a9daacfbf1dd513f792b7872095,0,0
0x829abd0c0c5caf02459be9e8195c7a467b02cc47,0,0
0x829c0f59ff906fd617f84f6790af18f440d0c108,0,0
0x829cb63c3220c66ad563641d342ff152a5ee3390,0,0
0x829efd9a5ad2124c9d0392aab27d3c88f992363a,0,0
0x82aa87f4617a010f2ba6e3f52b8835f14086d9fc,0,0
0x82aa8cb4a57a6339687c0d7488bf59e6a4dd3950,0,0
0x82af599ae8a62842da38be6e5d4b14cd5882bddb,0,0
0x82c51666892250c6edfac3b56ea6377df6d5d9b3,0,0
0x82d7c02df48820eec5eeca832d869056f3875aec,0,0
0x82da34f0ea300a4d80e5c3c56297c6880183d725,0,0
0x82dd65d53f32a364328715da6134651172201655,0,0
0x82ddeedc3fed36b418a4a49e1f1f7cb87429269b,0,0
0x82dec0b738d15b8f3477e944c91213048a722853,0,0
0x82e5b6ad650fe2741bfca6a095d493cf97ead16b,0,0
0x82e88356396eb8d4645dc09dfd2c5821b5f88fbe,0,0
0x82e8f6b045ca3a20569d3342e25f49be65cdd246,0,0
0x82eb32438c984c8f8d3467f10f231c32dc1104fe,0,0
0x82f383ad178c43f1a27b947432f43af8851798aa,0,0
0x82fefda5eb48d65862ad79e005196eec78248155,0,0
0x83051faad7ceaa2914bcd88fcec105840cdb0c40,0,0
0x830ddeb2a2e6eb5ef2b0f964e475d36693c27726,0,0
0x831d9794ba02a2fa81caef8202dff99030cf0415,0,0
0x832ac338d06f5a438f3340b724c08c44e744e9c2,0,0
0x832b2fdf23b95b85d389251d4086f73d815fa279,0,0
0x83304cb3a7568360dacf45d9e7d611512b0a00d1,0,0
0x83349be43ad427b807cfc619f7371f90c5a4c49e,0,0
0x833aa74021499f44ebe71040e4d0a08aaa40c048,0,0
0x83458d7bcf403028767199b876ee6d02ea510d1d,0,0
0x83484257af94d2740edcb2f9b034d5b5fa61d2ba,0,0
0x8348a3d50d527c5b288613062880cd616a6f3c33,0,0
0x834ba0251ce1d6604a39c698a3bea27b40dea549,0,0
0x835a2a36516df150e4099d1ef065b14e7afad2d2,0,0
0x835c00497c17fec47bbf083bbe3d802b79ab0dea,0,0
0x83664cc8f5c27f4fa120008611e872427b1a2192,0,0
0x837a9901300312c86884902db2bfd343a93604dc,0,0
0x838a524398c87404db1167b89b9efb48fac08d24,0,0
0x838bc9d0ff9fd91dcab57316fff2d57776e61c27,0,0
0x839e73f8c9fcbec19b77585e7bd572dd599f57c2,0,0
0x83a76d3d563a57b3ee7689232c3789e64ba71772,0,0
0x83a7d6c7fd2182d4aaa68d98da537c788590b842,0,0
0x83ba28af279a03fd29208466c2a716405226564a,0,0
0x83bd7062d9fe752102c27034451643e874075367,0,0
0x83c0e9e484d6bd609c1edaae053e9d8e0b7d1d65,0,0
0x83c15b26e915fe50cca205f33dad630c895d49f0,0,0
0x83cef258b27e3a82a9ad21b7e5f22d1f89ac9004,0,0
0x83d08d9e304110102201f306e88c55057cbbf627,0,0
0x83d7a22cf32587581ff1f843fe46b220b0cac1a1,0,0
0x83da86faa96c7c1666fa0585830f2feb1ba8dba1,0,0
0x83ef0e93a5dba507427eb21bdda6987eff59663d,0,0
0x840c7323189e4d7c0a72e6b8bdf35bb7155eff5d,0,0
0x841011ee14c2d52077887a30c71484708b3203e0,0,0
0x84146bb2dc864974eff157ff9d3e9f83a4481ba0,0,0
0x842790b35ff103c66a5dfd72d16753f73038c653,0,0
0x842fab064cdc9dc0715cd4bdca5756f7d347efee,0,0
0x8431fbb1fff565094197365538df976a2f0082a0,0,0
0x84379ac59088096bc477e2b2065facf4da54d4b8,0,0
0x84398771a9759654ce6ac1252bad18888a33de11,0,0
0x843c723bbdff0ce866d20f931055e9de550043e6,0,0
0x843df088a02e222a0a657ad2aba39dc5b78f803b,0,0
0x843eeb6858fc45e2df9fa696f5731534dd53b05f,0,0
0x84411e36f57516f3b359d9afbcada418f07bbccc,0,0
0x8446fa503cdce8c72c1bd62b66e7faf1b01cda97,0,0
0x844b0933c4f8e945a5d13beae9f98920a0717058,0,0
0x845fdf07f3a10af21a00dc2a56f18cb146cc5c2a,0,0
0x8460328a53fd608713a12c2b3ea35124a077b9c0,0,0
0x8462845b36e6be1a4d95770ff6fdf5f691c95fe3,0,0
0x846514fbac6d3b71cabebf19547886fae4b47bf3,0,0
0x8474db5220128583d714cef66c7453826b8cf148,0,0
0x8484e21c521d4945c88a6e39e0d76b7e6c333c49,0,0
0x848ce2b381978021f55f191b64e8eb8c415e4d37,0,0
0x848fdc63b72ca50164f7975c0f3789c8165a08d1,0,0
0x84920d4bcb8fd91031b5d419d6372659a46d8472,0,0
0x84953e972c705a7879f090559f1d9bc4d8b0e90d,0,0
0x8498843f6d9046f7b59482978e152d61869203bc,0,0
0x84b81987f6ca3cde2a50daca42a58a132099c731,0,0
0x84bb3d801ca2bfbe8bec439184520479e831cb81,0,0
0x84c4414b5dec9b663be00234a8d71b766857f792,0,0
0x84c697eaf77deb3b8ba24b8056a1bf27838c5cb5,0,0
0x84ca71ed5def042eb86f6aefb17b10c791bdc943,0,0
0x84cd182bb86f89557c9e7d9ce2209c00b94e1185,0,0
0x84d00429f97bf20b8dfaa0aad75575ed0bcd9ffc,0,0
0x84e01d914d87d5a5417fcc686695c7dde05eaf2e,0,0
0x84ee89e31398c8d83d17c60e165fbf90d6ff2148,0,0
0x84ef651c4f0cafa5987173d740cd41a9d2add5d8,0,0
0x84f8115cfde53a1718d570bc72d9a30360dda9eb,0,0
0x85040f01f274bb277517281913db87728c411880,0,0
0x8513fafe1813b6ec3bbd9fc4baf5340bda8d670b,0,0
0x8515853a78b5fccd625c09566443b8c9a7486a47,0,0
0x8516e9326f2058b95ed9a6433d11dec9f3ea3c94,0,0
0x851ac79c9e5b86a0ce94ef8a215b19acd00f9a39,0,0
0x851e57ad020cc2dc23f3210146952538bb043a5a,0,0
0x85204a5e932b69455822033f33e378dff4bb8960,0,0
0x8522428d9dae21a73962bd4408d025363ba58e41,0,0
0x8527f3012240dc685324a952197b56dc596cbb99,0,0
0x8528effbe7cdcfc9b6f9bc915c67007a09df42d0,0,0
0x852a3edf748be46daddbf4a3f0e7f694f3d84d89,0,0
0x853054857d755c6d1605e003c8495be0407476ab,0,0
0x8532b891617f4bb1fb6497472e9c0ecc9dac287b,0,0
0x853bf673964f3153b43775293af693adf85d2799,0,0
0x8542827ed4c6aa93962033cc3bc1b646607d8e45,0,0
0x854361bc96316f8ea4549c51d09c26805ead95ed,0,0
0x85532659390f6c2e7500f9a28ba9ca26ccf9519d,0,0
0x8555ebe65dcbc39c3abca3f9b656c333ef57f6ae,0,0
0x855b30585a1e2ca2acfeeece37e407154a494166,0,0
0x855ba37c562fac8d6b324d5e766d89fa8aaf7453,0,0
0x85758ebd9c9114405fdf5efc07d26c3bc1991cfa,0,0
0x858dbcdaddac24a3f6aebbfac7df8b4f641caf96,0,0
0x858f5ae267b4ab126594d6e4695f445245857880,0,0
0x85990866da467fceaa730453e336d54b31e7b9d5,0,0
0x859ca575f03059f239fc62fbb134b746655b21b9,0,0
0x85ae13923fe8bdeda8c6e2b62635f0e8559eec8b,0,0
0x85f07929047ce933befcc46e0ac59b24154359f0,0,0
0x85f562490100dc393109f6c0a1c7929bc0faae0b,0,0
0x860ca12bd73aad02b349b64c2ce017d340229df0,0,0
0x860fe11b75f2626d42d6a5f3da0fa6689d64aaaf,0,0
0x8615c805b2113a9ceb731686dd1db3a89210bfbb,0,0
0x8619448ac5013fba0f9c1169dbeae62bd5e14874,0,0
0x862597d51bc2f83e7013fff18b4cba6c6cece672,0,0
0x863c888899e43e27c2d7ed33a785d99dc52c79f6,0,0
0x863e7aaded2b90a08802d362b7fbf228b65c5bc9,0,0
0x86481381c1c68b311482776e56a734b29accf6cb,0,0
0x865fcda847083c81e9c3fdf0e4612e13bf5086dc,0,0
0x865ff0c68860b141c02b305f0d72f6f66c7d6e55,0,0
0x866b36cb746aaade3a74d8921d0fa20eea8476f0,0,0
0x866bd631cf6fee7deee8214c6e239a70919bb352,0,0
0x866f105985db2202f7b5d93d0fd30e5bf9bfee85,0,0
0x866f98e4d2b0742110cd674214767140477bb342,0,0
0x86735bcb1990ce2e2c264f850732255a7d9dec21,0,0
0x8676d56654eea8b4a3f0c443bb9ac9291ecbed5e,0,0
0x867adb0291afa0fc168c519995279692ab55bb37,0,0
0x8680b61c2f2ca7ec8d70ae7274b9dcf62b0426f9,0,0
0x8681f6c4adaded3276a1e1abb3421529f1628a75,0,0
0x868c1de6700af17e395944d0b4609dc930103503,0,0
0x8696f1d3b544235711025c5888a9d510a8c3692a,0,0
0x86a050eb5ebe79a9d53da8ed4351ba59a3f4d81d,0,0
0x86a43656b482243803925194624ea1d92692d852,0,0
0x86a9280b8a1da143943ff8edaf14ba179f49ca15,0,0
0x86b79e187f5ed485fef2d7ae26ff0b87bd05dad5,0,0
0x86bf179f740b3788bc4697280afa987d540adf25,0,0
0x86c2481ee397fff92459ee5ae5aacfa53bdd991c,0,0
0x86c7dd85db519fd807bfb18f6ce06d322176d322,0,0
0x86d80a496616034c9c6a339bd2de955bb0cb37a4,0,0
0x86da630341a5a34ded8c26096dce6e64166b8a0e,0,0
0x86db329d5dff2486d9315987c6347c7b3d379a95,0,0
0x86e09b10b3f765decd5fafa51e66ddfa26fbaf4c,0,0
0x86f85939327f0ddf7678760d2396f68939901917,0,0
0x87030cb950b2b74d4561ee9207171d38b2b7515b,0,0
0x870930653f75a177403931cc974ead581a3c4dfd,0,0
0x87097e8b3eb94b9b2b982c680546edaac7cd112f,0,0
0x872999347011f9b60a42679914d5758150b45094,0,0
0x873946b31bf2baa6b5af87bb2414c747a75949b4,0,0
0x8742b64cce7f8b99135c37a7c702e2791ef08d11,0,0
0x8748b86d295feb1ba7936890093616f2e4e8c60f,0,0
0x87490e1b9ee02465d6cfc6b6bb69868430820730,0,0
0x874d1752f1fb74c972acf5111482ca1ddd84de65,0,0
0x875484a131440548183f06838ada69bf7de2d380,0,0
0x8758b992eac342c45ecef9b29c4ed3613e5336d0,0,0
0x875bde4c417e22035c03bac45bb953d8000aba70,0,0
0x877d50bd26d12c24567b122dc0a17c42c3e82e14,0,0
0x878f0791e10423e454905ef29c6b38492974c628,0,0
0x8795663d1a814a810a39c2718377313a1c8f57ac,0,0
0x879fd14f513effd278ecf76f551be91b45ef3f1b,0,0
0x87a09bef77c381adc4f69d12a593a3a2604b13d1,0,0
0x87a6be3552386cc5266a5596c88022d7d8f4aa97,0,0
0x87a8c099c44b51968e6fc313b672f82f41e5f842,0,0
0x87acd126302195385dc3e9002ccdf3a5900a7301,0,0
0x87bc2f2ba8c83f412fed5c3151de0ffbdc959984,0,0
0x87c2b1b750350cc85c5841a53755aa3625e49f5d,0,0
0x87c9ab020cf88c65f5def0e4e196aa001fdb5693,0,0
0x87d87dd6cf77bb78e1b6f1e2588616fb0b78eaf1,0,0
0x87e222da4266db0c4614013f752eca2dcc3c2b42,0,0
0x87eebc896cc4b353f7937c6b012c2cf0e22f5170,0,0
0x87f0657e2934ea694163c8ca0aa79806717a3b86,0,0
0x87f070ba2b05f5389e52894e0a60e65481d07de3,0,0
0x87f203a1152523e727c8b817f9f4078248a00218,0,0
0x87f2fdaaacc89f43f3556d382df0d4d68c333885,0,0
0x88011e1e335e4dde0eb0dc37d23c57bdd00c543e,0,0
0x8804aaea69941979aedd3fb92d438b0551e323ce,0,0
0x88081ac60755055e096be1f0bfee14bb8ea4557d,0,0
0x880b4adc022f8bf625193b6e8a1808c2f94a92cc,0,0
0x8810c24cb020011983215df08c734223791ef19e,0,0
0x8810f916eec8f5b2208f71c471594cb635cf9c75,0,0
0x88201d8151efba2092523ce4d76d60036c7718bf,0,0
0x88206934600c9dd9a7ea958082b9693360b19ea6,0,0
0x8830172edcac8a31da63f29085185791bc7139dc,0,0
0x8832d07a813a17df7275e6b402efd514125605c7,0,0
0x8857cbf7bb9d45da2969f24f950e00e07c975fc9,0,0
0x885809f685376c6504e8ad3195751a471a2e1090,0,0
0x88590638e14b23aba077a35966cb72d03487eda2,0,0
0x885a8bd0aed00e5a042e7bb788fa56c9e0fee5a4,0,0
0x88686f7a5db76c4462efcc0b7cae5c4f9a3c15f0,0,0
0x886b8355ecc60681fe0862d74a74e0573cc674e8,0,0
0x8874b328e8540ab1ee2afd03049eda4867c3b540,0,0
0x8878332329eecd4467da2f0727c0a8a64a97a45c,0,0
0x888031ce17d3c40141b64470a35567b7ee1ee9e5,0,0
0x8880dcb49b056f6ac28a64eb292aee9353b6e2c3,0,0
0x88812b4f3a593bcb6faee35fea189af677d6d00d,0,0
0x888a2684ccdf82d6ea22d892f5be83242392b0a8,0,0
0x888bd1c669de602cc66067d5353c84847caa6156,0,0
0x88a027b20daf9ba7c94baa74c672b2d81632e065,0,0
0x88a74626d25e6046fec479029ad0ab21e83b149a,0,0
0x88aad701c39aa2acd2cc170bc7c90750cfd36da1,0,0
0x88ae313cf927fffdb3cefa67431bcdd25e28caad,0,0
0x88b2780bf14b96f531167f615ba13af70075a7a2,0,0
0x88b581af546117a7e6409cea4768da4f1c50fb92,0,0
0x88bb50ecafb69dc6cea3c2de93439fcd80a4b787,0,0
0x88dc2e1831c16b3039533a27dad78a86c917ec1e,0,0
0x88e042ab5f7d9761a2706f073aa4b23e1c4a1dbf,0,0
0x88e189a8a370ddff635eea3c511968c3b6ec4076,0,0
0x88e48f88096384c5f6149f60cb0a394b4fedd10c,0,0
0x88e55f4fd1c861d4c7d8fcec0d65c494ff617759,0,0
0x89020a00102d83414c22a015af0b03585d23da91,0,0
0x891559b3892c133b5a95774203df4da7e2d0dcb2,0,0
0x891d9bccfedb4bf8a723a21a40974e10a4549143,0,0
0x8926b01cfaa574e9d25bf2881cbf8a94c0fa9b09,0,0
0x892c033190db5c2c46fd2d10baa12251552e5b6e,0,0
0x892e025d252779e2df91cc84ef0d77f3ef32e458,0,0
0x893237e371cfa5283bdf2686599b24d4bdbd2883,0,0
0x89325ff59e88976a1205eebf29aacd206a7465ed,0,0
0x8945e029ba7a70128a9d1c8bbbec97039ef31387,0,0
0x8947269c4c2ea8e6b91634d2c2f12c7bdfa95a1b,0,0
0x894c933c4113fa86a84262f12610d4e8266e9194,0,0
0x894f1fdf83c322a6b35afde5f2942ebeb670ed30,0,0
0x8963c4ccab1f6b940904a53ff0d0731698049de6,0,0
0x8985a7ef3eeed6d87dda9b03fc5a0e0e8473d319,0,0
0x898b59cbc277ca27b5b5da338d710cc1fa335c52,0,0
0x898e7ba5997edf98ac95e19a2d8dc417fbe80621,0,0
0x8994d333edda7410300b3a96aa61b8bad703ef8d,0,0
0x899874160954492d6306cd33590eca28cb743d3d,0,0
0x89a1584a7f73e18aac2038eaac3f0d5e021df28f,0,0
0x89a86d264367a369ad2b9c5e1ee21a3905a91387,0,0
0x89be0c2dfe1f5b7bd05ffb2097f85837a5eafe18,0,0
0x89c5b5eed247b9cae343fd28a51a74a88bd5f1ae,0,0
0x89dc120e7d21ecd4050e90124500fb9ec43392cf,0,0
0x89dd0527538efe70a307f7f1835c56947967cb3c,0,0
0x89e6dd95800a2a291e1935dcd0583b067c535666,0,0
0x89eae545c9e6f2f7b2638b129ba303110a368428,0,0
0x89f1656b67ec3c73b45e8973c9de28273646c8a9,0,0
0x89f39f7bc269a6972948ffa32ce1537ea68a8d4e,0,0
0x89fbe203edcc8dc1cca45b672e48f7b8ea04433a,0,0
0x89fcb15cadb447ce926613619026abc0381622e5,0,0
0x89fd97b1616b842b224688315dc81b1b9dbbbfd1,0,0
0x8a1312da71e1dace1d74cc995b142ed38213925f,0,0
0x8a1af9cb8c2112f6e1658baacb98f72750679740,0,0
0x8a1c3dc36bdd4289db3ccba3c95b32f26ad20dbd,0,0
0x8a269206023e140e55fc5ff2572a900ea38e7885,0,0
0x8a30b550182626d2e2f7c5a86bcc66c02ec240f9,0,0
0x8a429ee5c48f1e2954b4102c2a7496cc4de50fd8,0,0
0x8a5e249ba28c6f6492778c8850ce25edd4a2862d,0,0
0x8a5fd0abaa39dfc33fc73ee048fe898a566aa6ce,0,0
0x8a616715e838c821d7bfc98a91cc18abdb58fe71,0,0
0x8a6467559f12715e8394ade85360926f7d58acb7,0,0
0x8a69eb175c9fe820e83acd4ada98da1d2228ea38,0,0
0x8a6eeb9b64eeba8d3b4404bf67a7c262c555e25b,0,0
0x8a73749053d92f98d8099e6b0c698c93dcd8b4e7,0,0
0x8a7d745034b6bbc206800431f5e0ce565f788448,0,0
0x8a7f8c035e2912d0337c60085f4d8acc7f85a6b5,0,0
0x8a87b5185127746fdceeb34afeb1518f97e252b3,0,0
0x8a91f5d0fac39ab37c4e281a498eb68ea24ae078,0,0
0x8a9f5998368f8229378fce88d67958a8d1e45b7d,0,0
0x8aa014231171be761235a16b78bccf58e86baa11,0,0
0x8aa37a4036f03ee2fc7f142f2ca7072411913af5,0,0
0x8aa98470de4bf6a85f13393ae1169a5e625a4e6d,0,0
0x8ab2808cba3481532d9e9d3151eaf802d84da65a,0,0
0x8ab44e4ab2a5a7f4ae13c3d9c17418919f6d3a82,0,0
0x8ab68841c60b956687c8e07765657d848f083a1f,0,0
0x8ac2d9b6cdcec11f60f983610cf0b9ac80f0da6f,0,0
0x8ac4ed6897e186c2055806a76b6a26e5026d8aa7,0,0
0x8acf32d45115272d420450761754e9bed4792bb9,0,0
0x8ad5b4fd10d73d4f2bd1c22c81dc27e49768cb65,0,0
0x8adb5c59106fc4373268ae5581183676ee527912,0,0
0x8ade80e9c115e28ab0f6277a650bc69a9b3b232f,0,0
0x8ae2bda7d3f4aee8b552991f4a2aaa74c56f610d,0,0
0x8ae835143debfe89b50d8913114eafda33347a34,0,0
0x8aed145c9206808766ad816112f9ae6d9ba31849,0,0
0x8af05162b8a2fd286d870f298248b87ea48a4431,0,0
0x8b047665d9b75cfa54274540c4ee70c9110a4dbf,0,0
0x8b0dbebc1cf2eebfbff812f51037838e089b74aa,0,0
0x8b190a162e643760d91a02fb35dcec858c4e51dc,0,0
0x8b2bc8d9606f0e668be520ab6e7112adf33643fc,0,0
0x8b2f74b39e8af16f44365a359b02acd2a5402669,0,0
0x8b31c4cfef98b2b7099d0178bb256be15b7f9db8,0,0
0x8b3f0b796644842986c41784c39864bd11d34caf,0,0
0x8b5686f603d3adc1def9870b8d3a2c1c98be9440,0,0
0x8b57e5346fb86d23f507174b7e10837cec6f0ca8,0,0
0x8b5821beb574f53239341761d712c5b24cc0c521,0,0
0x8b5a490f6c17449d44994b403df5ddac1e0b1294,0,0
0x8b6077bfb630bdca3d3645af2ab294bab3b8ed71,0,0
0x8b69c61dc14edb9e07151cad5ef4a11d3ef4d6a2,0,0
0x8b776e8890e031bc1e232f166e1ac2120d99dac8,0,0
0x8b7ae9db845ff3eae47fe1070224f62e12b2aea9,0,0
0x8b7e4f191d13efe59ccdf935f62eb515b220a6a7,0,0
0x8b7fecc9ee60392c757caa03c67dcd811a64b4b8,0,0
0x8b800befd520a85907eb617fa627a55520d49bec,0,0
0x8b830b3caf4711f4049fb14769d1ddf02cbc3f03,0,0
0x8b843673afb447543551b21776b83912dc66899e,0,0
0x8b85bd9e8840cb703892dc33c495835879558a6a,0,0
0x8b88064db1595e37fded18102dff6933a8b6ee90,0,0
0x8b8937b3f7af69354c3dc90f6c0ccc04c08cb25b,0,0
0x8b8eb3d7e13ecae7732f6100b0983200ac891468,0,0
0x8ba0a9f255aa6c15346ffc47115506e61c80084b,0,0
0x8bb1d5232f4c7f0c476bdcca591965228b75d7e5,0,0
0x8bb2aa8a88cdfe97fd1645a8d0aa3ba581f1fbdf,0,0
0x8bb647e93587b27422920166d08c640161b6684d,0,0
0x8bb6738b0e972a5e348a803f5f12463dbd4e9e03,0,0
0x8bbff043f90fc7efabbe989994c0cca087ec207b,0,0
0x8bd33ba1e751476306d35646f0486cb0e9812b58,0,0
0x8bd90af545d8c2f82d8dc0acea059116f9e17675,0,0
0x8be077a15b13a432c939f36456a473ef4c752d68,0,0
0x8be0d6ea346791075cff83adff72786346e48678,0,0
0x8bf574653c9459e747f4f03ccde286e1154f5e89,0,0
0x8bfe553ab794615b6009fba5f077509a453dcbfd,0,0
0x8c0c4f61a7d2f7dd533d0e9337ca83428afe74c9,0,0
0x8c2017b8bd95862fa49556ee74ef1bfe1913a300,0,0
0x8c2536ce4aa3fd327c97fe43b826a76a805768d4,0,0
0x8c2602831784bd8c213e84aff2c6368b6447808d,0,0
0x8c41b7d222d81c0690532899a7de8fb5f1315e74,0,0
0x8c520bf996c1124a7b9e1669d9272db56c343d91,0,0
0x8c57c2e89e28a1b65c06b7a29298fe26a2e2bdb9,0,0
0x8c5ee5afe1e3ce261e312fc0edc2a4b6f0f49338,0,0
0x8c6a35990fda12bc270f19d915676819ad02bef2,0,0
0x8c9422d475955723f62a7cc022dcff3da45d7478,0,0
0x8cb2bf026efb75ccf0ef995b42ae6307812f5559,0,0
0x8cb63ef92c592cf254190d9a36c8878b7a18c6fb,0,0
0x8cbcbaa074974a7ba6626f8d6ad8d27aaa4b3e80,0,0
0x8cc9a473efe2d9f4420077ac92d493cad60dfc7e,0,0
0x8ce33344ea6ebda3e6850f6f702e7f2a180cbc8c,0,0
0x8ce6200d76126b4e7001314af105bf8dcfec04e8,0,0
0x8ce910af0fb965609182eb96b74b76827a3e44de,0,0
0x8d0eeb6b0ff0b5f1565ced1961c534358e39105d,0,0
0x8d1cdd26bab908eb966400e96039b0a6ba75eb35,0,0
0x8d1d0b5d9e9707e5b2a9489095456123242796a8,0,0
0x8d2364f1781c3afb533665b054e17e094021cdf4,0,0
0x8d2413447ff297d30bdc475f6d5cb00254685aae,0,0
0x8d2a10c2c7e05ccdaf0b9e61c6fb9131987fe475,0,0
0x8d3960de40456fb9fb350e58090d91b180b414a6,0,0
0x8d442d8407314dca5e90e7da8f5b3583c70a1426,0,0
0x8d53b917357825ec8a17f4aad361f144fecf3229,0,0
0x8d56e09b3d9aa34f6f9cc6d0b6df5fcba8835198,0,0
0x8d577f5d402f1987c0f37427de61d30289b10007,0,0
0x8d604b9fae8650c35af747448564b8f2d222e23c,0,0
0x8d6288c72411ac2e2ba1ea60d8aedebf14493c17,0,0
0x8d70bdeb2c6855688df9738bcca97d5c45c8871a,0,0
0x8d741d02a9b731ad3b474bb051d4dc8976122fe3,0,0
0x8d77293c0e6eac09460d13491da88b3d6e8af15e,0,0
