addr,gold
0xfc21a6114c85c740524c97ac58ba0e4f65e62d8a,0.013099
0x45e621d8d015376da1ac6dc9fda21ed85a5e54f5,0.013099
0xd2ea22909130c9bcded8fc4b9ea2d4a9acb6e212,0.012989
0xf41741c2f690293bf5b47cdc31ca980be5a44a39,0.012972
0xf90d5b595402a554fb9bfa8fb65cf09d9f506e10,0.012959
0x1a2923d39f11f4b0a47bcdec29b30ec273da0932,0.012860
0x9be06783d8df6f483071805311e3dd55032eb88e,0.012802
0xbede0cd9fa5fdc00a78c148de0e22a3c19c04a7d,0.012777
0xe226c018e471d4a766c56bd84f0f4714fc11a2ed,0.012754
0xf4ae18d27e30fd93e7e7da8b8957277d7f8e23de,0.012689
0x75f684f437a732a4a10ea80a8e64bc3ab94871a0,0.012612
0x0b7e38bf0bca35d9c5b435dae88ae6c74acab7ee,0.012610
0x55550f69107236e5e62594e86dd460e524a33a37,0.012517
0x03096c5e50c7fd28af6041daabc0f70b1f0adb64,0.012498
0x8beae4a9043dc7c63503d40701d61e10b3b8c094,0.012459
0xc1d10d615af11eccbbeaf34799f794de9af57d8d,0.012457
0xacefd61c42397083ba060de0580fe1600f1f766c,0.012447
0x4867dca57c00641332cdb96a4746b3eb29360618,0.012443
0x01863b065d8d8ed5397b266df2d121384e0b7d40,0.012436
0xe9221e8b53dd57e7073ffeae93362e3d212de7ce,0.012436
0xdd95acff487a89feff26d8f3cca243c4f7a0fabe,0.012418
0x83484257af94d2740edcb2f9b034d5b5fa61d2ba,0.012390
0xec4cf4098836d7b1ecf565b7baaca714db387d36,0.012371
0x7cbf5ec4aa1febaec41a28364ea3b47d62f2e6f3,0.012367
0x9fc2fca522c316d1026e49fcdcdc13549c066129,0.012349
0xd40060e54be014d78f5e852e139146cf3ce09131,0.012349
0x2498a726fd198892ea031a17f41da7f5574480d6,0.012349
0x240ca85802453cf3aa287906444935ea8a48a507,0.012349
0x929b843059e45deec703746276d3be4aaa927c73,0.012335
0x628551a80670d46432ba3022f825bb875dcd8469,0.012267
0x7bb67731e1dc56d75beb2d93d52851bb39b6d833,0.012265
0xe92c5a3ce6d8c0049ff24859bddc06edadaf4ba1,0.012261
0x7b22d3d4820f98dda873fbdc9e0f9b02ada3e1c8,0.012261
0xae545af994fa4fa9532898c29ccacc3f544d1445,0.012246
0xeac9e00278e5c89247faf64b525ba1a161d82eb0,0.012175
0xfc8ed9f0622a98847a829aad5401a711d2a2b8ed,0.012166
0xb71e2bc7592ca3c0aff6b59a9e61a8cb3fee2945,0.012159
0x458dcde012f9e6172a0059a2ae00db3b58b5c9c7,0.012138
0x2a32f6bae5f93ab9cf8e6b77935b3d4fe9b536be,0.012129
0xa695482722c05d8424e7f34bc49ab9ac32fd156a,0.012099
0x6c9c262fb0c48ec4ff4a3ac68395349694748ff3,0.012095
0xf452e76af4d7c2aa9fa859a4f5f58fb6cae452af,0.012095
0xf036a2bc42ff1b4b850ceb60e4ebbd7d6e5226cf,0.012080
0xcd11c0289da92421d50df6e479db60bb823f80e7,0.012052
0xa98797d52344db92d004b980f08e0d4efa04fc20,0.012051
0x13f8e8785bfed10dd400d9afd14feffd6e011957,0.012051
0x667cdd777793d591f544201ef621617a404f5740,0.012020
0xa5c706c502fa3c50d1ee9a37407ba94b6f1c9a4f,0.012005
0x5e4b9b7e5d78b571ecd2e76f1bfa53ad9cdfa2d6,0.011988
0x0a24d129a4ccf1f9874dbea795a96d8d705e46dc,0.011949
0x0b21651a4dee1cd60d7a308a47347d94101d14bc,0.011935
0x3c3a18532458bce80b109a067d0b1935f184de30,0.011935
0xa1a8ca10e736071356925a52ec8afcf179c129c1,0.011935
0xc1365f71ea6df0307528afe72ab2e91a7e1f2d50,0.011869
0x891140a93bef082312952b48479a853e90952fc2,0.011780
0x00d2c498fb20d91d094b49b134088ef746d09c1f,0.011777
0xc6aa9a8f6033885c21f83e5309c1907e1d5f6025,0.011727
0xdfd887d2e42d6485bf678bd1b2327ceaf691a306,0.011722
0x08abcb85f31b3d874351a36866fb5809af45b8ea,0.011682
0x281380c070ef70be2e7e4edb246f06f6eba0aed0,0.011655
0xd21cd1a3fb45816646b18167a130bbad8aabe7ba,0.011649
0xb5835499bce0b4290ce0d2dde411bcab9cdb5ac3,0.011646
0x36ae534f82ea6c6e6ce33830557065c9bc2f2e8c,0.011644
0xd1fad074908e2e8c081660f7f002016b440b72bc,0.011643
0x6437ace77143cde6cfa0af74c4db13c606c337b5,0.011643
0xef8a3991bc37517f6426b996df42e25fa4eeeecb,0.011643
0xf92396b345fc1693824cd174718beec48119e353,0.011643
0x36168e4565b54bbc22731e5e2ce20d2c12ac2e14,0.011643
0x3b61c26f1c63ce531ae490f3c65952bd1b908a1b,0.011643
0x4936548823e0114585907429ce55a5ba43814bbf,0.011643
0x7a4a9edd6ffb8a93798a916da3615d63bdb8d9b1,0.011643
0xf02f69bddc7a22015251bf164aed289467c75772,0.011586
0x897c776916841154cc04c93734846f64ead2ae8f,0.011575
0x3eebd6262624bd28922d68096945436017ecabad,0.011569
0x37d297cca70e8f61ca1bdc9bb82bb355a35131c0,0.011564
0xfe710737e3c6c253b14249c2b498f94636cb5df7,0.011548
0xd9ec5e10f4f749ce5914899e98f27cea0d039822,0.011541
0x4ce37be34a14ffd41f89c78bba1be47d9f0a5a7b,0.011527
0xd9a27c8401c4ede06a76e06c49e8383336661443,0.011514
0x67dc6c6521134c3cd68c3db13af50b5467913c78,0.011505
0x75bfc73e12c0fe68607e11ce958eb5c2895c555a,0.011484
0x6c76708f0e52731d7b87e9037504f6d1c574a2a5,0.011467
0x668a5b993d182aee673e21228d320f2c6df71302,0.011467
0x695274e9708033360da0d9271005ffd713942f09,0.011467
0xeb67cb43641dc669e03054a5ad49058fa01b46f6,0.011467
0xa158824dfe90364e4ecc5306463c8e48a6abacdb,0.011467
0xfa291e63b1956d2c950d3d5aeba9e37a48679b62,0.011419
0x2ed1d916dad897f0b559636dbb16bca512e0f595,0.011403
0xa04b202fed378bad9c661fceb195a68db1096b92,0.011394
0x65cdb7d45aaad9d1b6deca4b42fbf53d675c72a0,0.011364
0x29e83a72648fda0413c02f08563e5a2c87e4376a,0.011352
0xa1bac581ac95390d0aad9afa6eeeeb4d600f2c42,0.011334
0x10f2ce1e9715b1b981aa80b13005df1a502858ec,0.011322
0x3f2002a7528b694f8eddde9695d2a86a591bf5e1,0.011319
0xcb0c48009f344244a440cbd1cd864e69b9e451c1,0.011314
0xc883204920d198a341a5649e6241d8a0d35368cf,0.011312
0xde8428fc164650c18dd572daca4871e5802bc9e0,0.011303
0x2d1c4a73fb8785d9b896c839be6bc196026db033,0.011297
0xc570a59faa07fed02f16483825d8e8f55ff692a4,0.011283
0xae586c61c88c09014bb50fb2ba44986d1f4b7c16,0.011235
0x65154024904d4383220ed510e2df97fdd88386b9,0.011235
0x663dcd10282a49774d5be1c76cf03da5c27c9bae,0.011222
0x275617a095a45fe8dd98297e62253146ead37da3,0.011217
0x175a0cc46a5430c62f48368f5cba1c66b4b3d56d,0.011217
0x2918fb562bafd43649e8c90d2fb08560bc6126c9,0.011210
0x4ce1ab436aade79896376526f5dccbb8683ac936,0.011208
0x6fb651cdd003a7eba1998e9c77d9ee0eca102e86,0.011204
0x7e960c15341d14c6c5ebec46f0a3ad387a0b760e,0.011174
0x2e298b06dd39f0b7e985a0e8cfa1e4b4227bac44,0.011139
0xeee985bcfa5c316a229d6df554d8ec2110f58986,0.011137
0x08c0581a39b7e6fa0bee0fdad2aaf9bf2dae03af,0.011135
0xc82a46ee1c54859dae3f881f718cd52bf5a034a5,0.011116
0x1fa00d548d609a1421fa50bb5842f7893234e93d,0.011114
0x61b14d6d08db7b4143eff9710f217f7c890cdf9a,0.011114
0xbb9bb4e64431001f314c43df4884189834229255,0.011090
0x3fed8a0799a9ec0726109754d24f3a1b45dc10d2,0.011074
0xe21115d17e15bd7482135ffea3ae3fea6f49326d,0.011064
0xad53affc5be5c0bc3bcec882dfd298a643fd243a,0.011062
0xd44fb7774801d5f8ad524422b3d3540ba8c756d9,0.011061
0x1b3e622ff8c875cf9f7e7be0c8235ed1b79cddc2,0.011061
0xcfe203079746ba59a9df82c1bc8d2ae5769807d4,0.011061
0x16d20d382629d3b5ec178844fc253f78d1d04a64,0.011061
0xd5dba8cf48528d5f6738c9bc6eb53fa25a0f48a0,0.011061
0xb00ad986ab8a8073209b87fac719162ca729cc99,0.011052
0x92ea9059256392f5575e60e593ad64be34a54a1f,0.011041
0x2cf263a8d9aecdc3ff9d29db256e5424d4573de3,0.011030
0xe6b218ab02a3f985624b1c524802d4677f193d00,0.011026
0xdd176d2d8bb785a1a42ec8bdc14ebf86def9c6a9,0.011026
0x20c3e2f647f9b9c380f7840a111123b58611d189,0.011026
0x6360e3f193db5088eb2a57a8854a53c32cf7c69e,0.010973
0x5d5030efc14b0ca0f86fbef7cb8b3efdadda6e99,0.010891
0x9e78245b0d98c0f6641ad6d057e983db344c1f50,0.010871
0x4bf0cec3149b399e36d2d3d64568fc196d5d338c,0.010829
0xdc0a6d1ecfa54843682d436c22f7524208c4855d,0.010814
0x64f8e38e19c1b6992969dcd5769c149951018af1,0.010811
0x063ec10ab33618a44ae8bccc12f6367d66938c33,0.010770
0xa43095666b77da910715542f8b0dd163d8dee0ba,0.010740
0x1f0d70103af143188099eb3e40bed1c9795e33bd,0.010728
0x13ccf474bec3276cb7855f49fc8c7045a80215da,0.010675
0xedc3cbb860adcf7d0493bc80ce8904b3dea7e9f5,0.010664
0x92242d8dabc0a58675e8dc4b1d40add63003ac86,0.010655
0xb76af3b2d258c35ccbc2384f26259618b5a4eb73,0.010627
0xa199fc7065e8d9aea675540ef6bc90c261b600fa,0.010621
0x2469a4d280b5622e6ee4dfdbf7ea5f0d8804bda9,0.010603
0xe49806f5be7f3101843ac8af91a6aa47ecc0ef36,0.010585
0xcbef46a7cbe1f46a94ab77501eaa32596ab3c538,0.010585
0xe292001f07318a99b36e28e59bd005b09a8c3781,0.010585
0xc2e79ebd023640d4e6a9892a08bf799f921bfbb1,0.010585
0xb77e4e0a883c21da0494d465f034ae23724bef4f,0.010585
0x5741567737fae1ad48b7da98882ee1cd279adf76,0.010585
0xb8d984d27f4dc7bfd15d2323378acadbcb8e2be0,0.010585
0xf028b45191d5b776af488fe9c4513436beca3971,0.010585
0x4d7e5f548fcc27afc9a8f0acea622c661c404fc3,0.010585
0x1fb3741e78cb95b50d074445987f9014a696d622,0.010585
0x30e405b2603c98264541fafc3d0e00913a49c286,0.010585
0x9187d6146df5326da7c9d76c455532042aef49a5,0.010583
0xd97d42c679e4b67e0caffcbc07183ccdd403216e,0.010544
0x3402936329772248865803f9b0080c0496ae4e8b,0.010515
0x9fbc0856aaff31681b61851a3f7fac52b2682dee,0.010435
0x371762dc811c3e60a446caee0367c8cedbd32ae2,0.010395
0x5b17df2625eaa46616b5f1d2ad53d8d728b73ce5,0.010379
0x6f796bcd8016e0c3d12b439efee1637d7f2a5600,0.010374
0x2ae5189566dcf3063b7ed1539857da344a78fc2e,0.010369
0xcf1e264b0b8fa3cd014cd7d32a81f5b46bc06250,0.010364
0xb162aa1af7955280e287d540b42492a87bc94b44,0.010357
0xcded98a3f60a7ba1579dc9fe41a603ce6096d846,0.010315
0x9bcfc951538e4044df11284c206042aa44a8465d,0.010280
0xb40c5c40a2824646f96ba7206f7ed2b655df1296,0.010234
0x790d998aeeb06f2ad51401db1323775c4faf96b4,0.010217
0x6b47d6a02d0473c5b75b7e98dd756dd602a49cbf,0.010206
0x05fdc2563786308185711646094b29340cc1767b,0.010188
0x4b66840d77fed37bbca7db5e6b679ecaedb96ae1,0.010188
0x44c126a9e965cf838a74a2aefde83c93d8009550,0.010188
0x62eb79a4e640b6af2404e893e35e42590d2c0fad,0.010188
0xca7b857d7522de6904396d7d2fb431633b844647,0.010188
0x8d1cdd26bab908eb966400e96039b0a6ba75eb35,0.010188
0xf4c85115a85566f16db5f93f148cf4de547ebf8c,0.010188
0x2284488337c32ab4d14898d2e5fa2da6b251fec8,0.010188
0xe6560cb68a7460f19a97d8386eff04257a82869d,0.010188
0x028ab213aad483230fb51a957db3c0a9c23c9d09,0.010188
0x4da7be9c4bb90573103a33a81c3a26328aa479ea,0.010144
0x198d57081f5613512ea668becaa53f226e664b55,0.010120
0x79e4ec64bb556d6ca0bb52d5d93df3444348a6ef,0.010080
0xe47ffa927a97cfce72057b0f21a156e940a712e1,0.010046
0xc6780db86c3362610c06f311bcb9cf14826fc250,0.010035
0xa8fd2b682fc9175155e2f1297f36af41beea93dd,0.010035
0xd785f63b61766390df063257386f94365ff0a722,0.010032
0x81f28c4cc3ed32209af88a2a8c0079516c45528c,0.010018
0x9d3de518e13d6875349350d0cba3669195828a8a,0.010011
0x265dee441c49aa41b8e9e4bc2500cde4334ee8a3,0.009992
0x42bb6cc06db910214b319837489a60b08eb373e2,0.009990
0x91ac14c7d856a9b786e25b2d505efcaf6b5cb180,0.009981
0xaf05edcc99c839c8bc25c6ce72f1e57a19fdd7cd,0.009978
0x93abcac4cc60bb9133b9a619c182ee2d403d6169,0.009978
0x87490e1b9ee02465d6cfc6b6bb69868430820730,0.009971
0x7a9d5ec554c6205960ab2979545f771fea62716f,0.009957
0xe66fbc8be19bd6b60a7fdc743a1019435ee0a04f,0.009933
0xc761415988a69a5b66c9c1098dec0ee70d8bf0ff,0.009923
0x2614b3a47a01073d54be96de77f640e796038610,0.009908
0xd61c7d892164b55afd5eb72b0059e47a4fc378c6,0.009898
0x85453abf80757782966ed6d52cefffbff16cf924,0.009897
0xfb79f274d038450fdee1352ef11d1a58dcf26c31,0.009879
0x4376db9d20dd5a61b02ed4bde6c28f1d73b896e4,0.009876
0xd4d9388ac149c4829d68d0ee87fd3fe47020db32,0.009850
0x9af4bacde1b6ae65aea8cce4747cb11f7a42f983,0.009824
0xb0526ec57a81a423d3b96d5566c04819d24cce5b,0.009815
0xb7d725753a300fed6d13f3951d890856ef0c6e30,0.009791
0x548ae35ef8f710897d682a270bcc1b7921b28b2b,0.009787
0xdce8502ed4512e9f52402235d0ce47da25b64bf8,0.009777
0x963243259ca964e8b5aecce961ad7f65551de6fc,0.009739
0x2bd1759547cdaa1c4e3bb97661c9b7ec5c4df78e,0.009711
0xf285d0fcabcbaf5941b47fa282c0c1db05e15e32,0.009710
0xfef924c379472b1ae4d5c4485a277e2123faa780,0.009703
0xaa41ba2e8caa3ccf43843a526af7cc5a8c6ece1a,0.009703
0x878f0791e10423e454905ef29c6b38492974c628,0.009703
0xa7922e2794f59f3ddc9424ebc736b412d343b31f,0.009703
0x5d28664c2ec4aa6dbf2d9006738eeb486d0b0082,0.009703
0x9ebec2cae5d6bc4c463423e0ae3860929be9b5ae,0.009703
0x0743542070891051861f8d0a4550f97b43b0b89a,0.009703
0xd0ab8565b674a2ad51da4cae17f7ab7594578d2f,0.009703
0xdbc0513ae340a4b12df945c9d5b5a3fe8b9e9642,0.009703
0xf1580927e896090130656f7cac0837d0b5bbb98a,0.009703
0x0b5259e2c5da3287870e42224e23433b77641ba1,0.009697
0xc94d81acab9f2574cc424aa5764da484d856a4e3,0.009685
0xd68723975093d0b37aec6828254eff5aa67e0c3b,0.009652
0xf824aecdb5c30b03f78a06b5c01847d055dda6f1,0.009651
0x651450e1bd566e94532aab1c2f3fdcd59bed7917,0.009623
0xea29c16435a644da69f0b58af7e57626200a1203,0.009571
0x241235661936989785f6e7f81b64a7e0d41e70cf,0.009552
0xff14c98d493223e706f442209bd646f01148bbcc,0.009545
0x54fe0d25dd0fcd4a16ac14a7300e620016e65071,0.009538
0xf81f74f3bf7efb72aced1f56ca623efa54f89b9b,0.009514
0xcb49f52a2e10e0b1814d77fa5bfd9bbda7ba0483,0.009513
0x2017e5195ff122d29ab94dd422c50e4b52b7abd7,0.009495
0x76a7d5711224e4914d09e37a8dabee6ce4055f05,0.009487
0xc0adc4250d35fb2ca14d748c8c65f4790c7be76f,0.009486
0xe8dcb76022b170698d4593cfc1cc9fee87ff01c9,0.009480
0x18281fa75a47179635084562da5c0ca0a6f9211d,0.009478
0xac03bf9a0d32f0297a58c4d4e96f6426e5f19b76,0.009473
0x9bc86996822381b9dc51d367a6bf088d397d9f68,0.009467
0x70bec2c6f0fe5bbe7a22df753c6fc9444327501a,0.009465
0x0d2c625385122db07f409a23b62138635c795c24,0.009465
0x4c7e288fbc2bd899370b3a33513e47a8a4ec9e4f,0.009416
0x4ae02fffa091f3545b5b879606473b5530e88846,0.009416
0x91d6a64f0e96a8678442d1c99999d2615a7b903f,0.009364
0xf66c97b7f01b133ec0752bd7f5a46af19b3c62bc,0.009342
0x884a2ed6f7660fcbd6150b5af88971b056c61ccb,0.009336
0xdbfd9162a284ff2d295b20e8cad82024b762aba7,0.009315
0x543bf09f530934933cab3bdfb2dfa929b9c105e8,0.009284
0x8cdffff69c394ee7c1a544931c12f0a56fe98420,0.009283
0x26ebd72c4420bc2b836fb070b1cafa1dd590b3fc,0.009270
0xf9bb8412af1cf28da42c968cec830dcf3469f9fb,0.009265
0x81a838ccf01099c239a41fa719e2501991ec41a1,0.009265
0x93015c5e1daf5fd48f8852e5fb865dd4c6066e83,0.009262
0x2a685ad0496b99384739cc204f0381d4842139d0,0.009262
0x65676ff8777b63039c2ac8e69587faf24bca2a7c,0.009262
0x93cdd1e9f6b37dce4d2dc2baa988dbd5e71071d8,0.009224
0xff768d53f1c652f321075a14967a423221467908,0.009222
0x85ba6e3287827aa4235a6222e602832260a915a1,0.009222
0x9e50069c599ffef2c919cf98004874064c34164c,0.009222
0x83ba28af279a03fd29208466c2a716405226564a,0.009201
0x5079516f2fd539320198785f253a564981849380,0.009195
0x80ac53c1a394fa52fa22056dffee7a034e9112be,0.009188
0x952935481511afb609dadee29b5222fc662bcc56,0.009185
0xec8a675289beb9cbedbe5e8c91059668e2192df8,0.009175
0x1e3fc333b9befc1bf56378234de985cd245117b4,0.009160
0x3e69bbf5e04896d4dd5fb798c1f171a8f15544a2,0.009141
0x9838cd369daebe02ecb97566544f1c7c4d4e348a,0.009104
0xa5741f47ef167c2a2a322e757f99ddc310ea340b,0.009085
0xc5cae0d6c7d322a33d35035ceb5cc3a4c8609549,0.009085
0x4dc04088bbdffc50838049b7b8dde37b7fc5d16a,0.009061
0x4def04c1fd172d70b9ead74c22314e6be624c64b,0.009055
0x36431d00aa201e7e57cd68ae16ad2e3f2c038874,0.009035
0x363facd564647a1d5f509392e2162c3f755cac61,0.009029
0x042262cf9da37a8f198a7448980eb5f50dc2c034,0.009024
0x0d0ad1ff4359bf9dd60ba93449306de7dcd2314d,0.008997
0x0f6759d49520b38020efac5b92396c41c2abb159,0.008968
0x1ac805822a880cf46b2452de3a654ead24a74693,0.008960
0x8fc4faa9dd274dc801ca629234e83183031634ec,0.008954
0x54b4b93e56a0c65b93cfddb7327441661319ca51,0.008953
0x1730a0aa8b7fe5f82acb89cc5676ab50a339718b,0.008944
0xea9c7c1ef52a9738f5a1585fea708aa8b7294543,0.008941
0xd681133f7d3b771ec5d6e5cdbc0e832f967f6981,0.008936
0xd64746f72585aac6fc8a4d255195762861ce4a30,0.008920
0xc8db1e8e2e5e02c74d5cb01f4d77500c6582b87b,0.008913
0x2c412a870ad2e2801018e57c8967f2cfde01c9bd,0.008909
0x1ca049ccd785d1400944070c665b3c3132684373,0.008909
0x08d60303a804b72f9c1f2b25607ede6f39350eb9,0.008909
0xcbc1078441de47c1b20bc7e4012f770fa7c58a42,0.008909
0x978388b17225c3e6f8991f3f6a5d10b5918b536f,0.008909
0xd1939b3c2ea4707cf89e92b1b4b343803942f720,0.008903
0x971254ee0a2c79de61578d4e6053a0e236ee8785,0.008897
0xc04d6126943eeccec4668302a24903968caeadbc,0.008894
0x7cfa3c3dae79189ad771550a8e0379bdce5a0a13,0.008884
0xb3f39e171e3ec65702fc71bdc385aaa4817fae27,0.008874
0x5b4780b4fe5423aeedbdce9afa359774e3e44a9b,0.008873
0x9942dca4c8b415803e8ab52d026b29d0ce194870,0.008859
0xabb66648aba46e17279b58b443faca6b447e19ed,0.008854
0x5563a17470a39b917b8d80100f57d6b19c8f0913,0.008851
0xdec62c4fbc11789dc8c1259cecc299596f342cba,0.008849
0x48847f19713e84f3bfe9b740e881d3bb0b3dcd88,0.008847
0x5b58e96b30f015e48b44c9f64511f52dea0b888e,0.008844
0xb7c9b4450b80004ef831bcb810cb36fc5a195035,0.008843
0x45158b76678ac8b353219b55399b8828b8cba604,0.008840
0x432bd6b1119626ab0bd555357715d6e832adc206,0.008839
0x0792e036b94a0bf2a05f8eff8d896ae2cd820398,0.008825
0x1206608fdc30925492b9afcd32aea0a9e579a03a,0.008824
0xaff561524fcb2a976aa060594b6c3f0f92d800e5,0.008823
0x0385cfbcaff246cdae364c4c7d2a4d08e2e8434a,0.008821
0x32c11c9d7e59f985f8019f8549dc59dc85ba17c0,0.008821
0xf82d46e02dd50c280050d45f22d7e22aceb0f0ae,0.008821
0x15f6c022cf3d2054977ead86e39091180ec0e0fd,0.008821
0x8674834c1a4125340154cc27c5963a0e019ac597,0.008821
0x65749f56772bb51999fd4ab0d2c84da6e664a095,0.008821
0xf01cfede74dad70b5a81471e9febfedce34771fb,0.008821
0x1eefe3ca6325b58baf330e48f16a521dcf84fdbd,0.008821
0xb284bbf1864cbcfb2dff29671ff0487cd4873c87,0.008821
0x3ed125a1bb134966369c2b2377b2b1badcda5eba,0.008821
0xa1722a1ff829fe976d30c541d00921b9ff09ead6,0.008821
0x49b7c5d227d4443b50f0c8ce9548504cb3845af5,0.008821
0x3c47ca23af4afc8104ef3f14548133cd051da5a4,0.008821
0xd8816aaaf548794c9fbc898d5028fb68c6f10dac,0.008821
0xf7cec43cd83c350342444d9966b071260e099800,0.008821
0x67ead03dd77c8dac3339b94796311461aa66761f,0.008821
0xab5145ec4e1fcbfca3c3c645322bd7c646c955d2,0.008821
0x965e398eace3bc972ed2908d79264e52fbae21ed,0.008821
0x0f9c644f6d2b366fe4856ee6f960bf537c67dbf7,0.008821
0x20c3d1c9dfb93fd95a65e32061e5d2e8959607cf,0.008821
0x6128c9b046c1faf7e2f75e42691bf81c5e694143,0.008821
0xb4d31e2c517a60f96727ae8e79e4e7cbdaa59ce4,0.008821
0xb0ea5ec77ee743974e75a5a2110e3d93c0be1f0e,0.008821
0x2661d821450a21662fc7ec309606d91faae4b904,0.008821
0xd111886cb7eff60f390e8f4c4f7c288c21988d51,0.008821
0x5124c095c00932824bb58fb40874e04ee9a66bf7,0.008821
0x999b696509cf7af269938cf8a3773c11974117b1,0.008821
0x9dc13e8184a3e141500f37f4805dcd9805704be2,0.008821
0xd299fe857442c5473a7224a277e69c355b0f92e4,0.008821
0xcd1885aaf7ff8ec5858c4f391ab10e8a02db10e4,0.008821
0xdba810c19b2816980ecd89b17f0fd95e689d1d98,0.008821
0xd72d00c67fb608a41487626b61c2f782232c0f29,0.008821
0x3ac6c01a7705040f46add19a16461e0147b2e5be,0.008821
0x37b463feae69d547f7d9cc3ff4bcb309928bd54d,0.008821
0xab41783b2e59c5485e891e6f5d312022d7dcf812,0.008821
0xdd461828503e77788c1d7afe47a5429626b73013,0.008821
0x39a80bee18690f18f0ed68fa880c04af53015f49,0.008821
0x73d224374305af1a462f5a7a3c6536fa2e706c64,0.008821
0xec23558d4db8d40252c3c8a521a4661a91be95f5,0.008821
0x8553da7fef6ef88b8f4cec065287589dbfe090af,0.008821
0x5bf7aa93f66e9a5fe61c286971773b1237e305a1,0.008821
0x0f3a4b9d87d80c9888106220edf5c41717495e58,0.008821
0xd3b348497821b78fd54becf96fe0aaec197dd888,0.008821
0xf0c639583d75738213875dc774f5197c8ff107dc,0.008821
0x1f78d430a5005a72ab45f4e32f619ea02ea1ac67,0.008821
0x1796c54dae6fd2b84f4f01707a23213dd69c3ff9,0.008821
0x1f605fe60b10f0e1031caae3b55da0f6d0c7d67a,0.008821
0x5e0d2e13ee06fbfdb2a4866286acb79b420847e6,0.008821
0xfd2594cf81ac4ebb0f46372ed6119017e503bfad,0.008821
0xfcee7b281a682368352c87eb53de1050efe49b58,0.008821
0x589a0d87d600a6c6faa34c491c9e779f434bc51d,0.008821
0xe4979a549f0e238cb0b8577f68b5565fa5f804f5,0.008821
0x622fffe61d52ca3cd9df1416c553e511e48eaeca,0.008821
0x3ad7761cf3ccc95ec5757ad18683c777bfbcf83f,0.008821
0x7fe91c174da28e3ac725aa5757f85c340f2c8783,0.008821
0x81bb2ca1f6e58f1033a174fb59a53f744b98b2b3,0.008821
0x0abfe8688fa77bce57ff7cc6adca8d2895b00ccf,0.008818
0xfeab83188c7a337b48bc7375c5e43915401f8c4c,0.008813
0xd8472114ae05d3ca98ccbd4852a0e3baa58f1217,0.008811
0x9c57027b1eca93093a6f446422c59c85a5a3fa52,0.008809
0x4e75e34778bb182565f6c8763226b5ff826343c8,0.008784
0x172e9d7193ad4d8233a5c657d234cb9c9a577544,0.008777
0xf2cabe91ccb244d01626cc4d80e04c06e2031948,0.008777
0x021c071a52250a675d5414db2d665735723d378a,0.008766
0x3d428b6ee14974dfe61307314735e57f06b56dfc,0.008759
0xf4f5020da3150f5ed642a9a7f56d917432803966,0.008744
0xe348e6d9d850a86cb31cdba39c9d7e1ec0795caa,0.008733
0x6dda398b039a3c8adbfcf01314dc55365bd6c81b,0.008733
0x0965290539099054ca569d4d534ff52c1be4870f,0.008733
0x93ceda61a854ec14325f39310c29935741d33b11,0.008733
0xb4ecd6d07a08c02666aa92ff52b1b64d226f56a2,0.008733
0x2cd9e6e76725739208f5cc7b4b2d7629bf006c0d,0.008733
0xb4765bee75a0fa0a2f66bf68ce1796c55854c154,0.008733
0xfd21f5370a72cb513541d016edebe01ed467e50f,0.008733
0xe5474403d29152f605479328b1e7282c09ff2194,0.008733
0x16ec346ea64c6259b9cf581fa87324e3772250d7,0.008733
0x92877e5da60931df93aaaa0709976bccbcc10457,0.008733
0xeabd4f4f10524944dd8a410681dd970cf7ae6e86,0.008733
0x19a84238aa228c971adb65cc02b6bc23a6f78d27,0.008733
0x23e528b928b85aed25b76167a9c5bb5e8d621df9,0.008733
0x1ede1b1b630b80b75d0fd63900b92cefe5a82663,0.008733
0x12b21e8131b2a7c8af4b87375385db8ce2fbef27,0.008695
0x44c41c8f525e5ab82356e332fdf8892ef85fa05b,0.008688
0x7e62a7db91c30cf9cdd0bf79001f1105603284fd,0.008650
0xc9a13e258aacb070df2a00784d6f7d090c1b220d,0.008645
0x2ab73605a55d96b6ffb7b4b28e29a8ba72a129b8,0.008637
0x65bcaaa391579ca66ef59e35d87c2f58174c3bd2,0.008633
0x0ebbaf2790e4044800b5d9588196046cbfe6301f,0.008618
0xa220dab9d9f408a8c262209b7df9236373a25378,0.008617
0x3430064c988f9f95ebe77030e43b314627397a88,0.008616
0xc1b0487f3cfa1482bfb7085f7a8663fc4e8ca74c,0.008586
0x40b941861a6d95f518c689b09e2eee8bc619cba4,0.008568
0x8742b64cce7f8b99135c37a7c702e2791ef08d11,0.008565
0x3d38b97b3953c0996e3a89e0b12db30ef70a635b,0.008552
0x1f92a0b842b84dba69d17765b0d29e9e0ea8a9b8,0.008512
0x3f0905cf11c98d86465e77111b88e310be8f8a6c,0.008500
0xd5972eb267792c21bb76728301a8b0eaa0a75b26,0.008494
0x4aa56955fe93a31c0c9b86bd1c92d15ce07f952b,0.008479
0xeab5404f470adff301fd1239621fcbc02ebe1c5b,0.008479
0x448717132adb7e94a96976206deaa09541f879db,0.008478
0xd1c1e2ffbf57c1a40c7e769c2fce66e1e21e1584,0.008477
0x0c03da547313b06589d0157763a18d6eb670bd85,0.008472
0x87e222da4266db0c4614013f752eca2dcc3c2b42,0.008468
0xf3e7392d6f85079494443d3eddacbe1e68af6c4b,0.008468
